date,side,equipment_type,status,source_file
2022-02-28,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Captured,warspotting_losses.csv
2022-02-28,Russia,Transport,Captured,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Captured,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Transport,Captured,warspotting_losses.csv
2022-02-28,Russia,Drones,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-02-28,Russia,Engineering,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,"Ambulances, medical vehicles",Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-01,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-03-01,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-03-01,Russia,Engineering,Captured,warspotting_losses.csv
2022-03-01,Russia,Engineering,Captured,warspotting_losses.csv
2022-03-01,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-03-01,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-03-01,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Engineering,Captured,warspotting_losses.csv
2022-03-01,Russia,Engineering,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Damaged,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry mobility vehicles,Damaged,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Captured,warspotting_losses.csv
2022-03-01,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-01,Russia,"Ambulances, medical vehicles",Captured,warspotting_losses.csv
2022-03-01,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-01,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-02,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-03-02,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-03-02,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-03-02,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-02,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-02,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-02,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-02,Russia,Transport,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Captured,warspotting_losses.csv
2022-03-03,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-03-03,Russia,Transport,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-03-03,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
